DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
175,114.6698251,21.56326574,22.533,0.298,19.898,0.017,18.694,0.013,18.211,0.013,17.953,0.032
886,114.6699419,21.63270701,99.999,9.999,22.359,0.116,21.018,0.045,20.335,0.039,19.971,0.095
2350,114.6707847,21.77185533,22.195,0.224,20.536,0.026,19.927,0.025,19.653,0.023,19.475,0.068
2001,114.6710897,21.72956848,20.833,0.065,18.94,0.009,18.18,0.011,17.923,0.02,17.741,0.02
369,114.6711314,21.58453305,99.999,9.999,21.984,0.081,20.743,0.037,19.894,0.024,19.481,0.061
2241,114.6711928,21.75691728,99.999,9.999,22.702,0.127,21.16,0.045,19.995,0.023,19.255,0.056
1194,114.6712524,21.65488269,20.764,0.069,18.838,0.011,18.097,0.01,17.852,0.014,17.724,0.024
533,114.6713279,21.60024296,21.81,0.147,19.271,0.018,17.934,0.009,17.438,0.014,17.17,0.018
433,114.6717298,21.590649,99.999,9.999,20.872,0.035,19.563,0.022,19.064,0.021,18.823,0.041
818,114.6719967,21.63013855,16.867,0.01,15.767,0.006,15.503,0.005,15.435,0.008,15.425,0.018
1873,114.6720188,21.7147055,99.999,9.999,22.838,0.188,21.592,0.111,20.825,0.106,20.259,0.153
210,114.6721778,21.56945568,99.999,9.999,22.539,0.114,21.546,0.105,21.048,0.109,20.605,0.189
370,114.6721789,21.58557402,20.693,0.072,18.856,0.012,18.109,0.01,17.85,0.011,17.721,0.026
1062,114.6721922,21.64728727,99.999,9.999,22,0.087,21.16,0.057,20.757,0.054,20.648,0.162
245,114.6722316,21.57295902,18.499,0.015,17.181,0.007,16.651,0.008,16.418,0.022,16.365,0.014
349,114.6724324,21.58418163,99.999,9.999,20.915,0.041,19.507,0.019,18.855,0.019,18.462,0.025
2435,114.672446,21.78371838,99.999,9.999,21.436,0.051,20.244,0.037,19.802,0.027,19.484,0.068
2040,114.6724785,21.73498312,99.999,9.999,22.65,0.146,21.667,0.112,21.307,0.094,20.668,0.157
282,114.6726368,21.57766155,99.999,9.999,22.562,0.145,21.158,0.053,20.172,0.045,19.7,0.062
647,114.6731209,21.6117444,99.999,9.999,20.575,0.03,19.3,0.015,18.748,0.013,18.487,0.031
412,114.6732169,21.58977492,99.999,9.999,22.147,0.104,20.709,0.046,19.85,0.042,19.444,0.064
442,114.6734035,21.59315822,19.263,0.026,17.533,0.01,16.859,0.008,16.59,0.009,16.459,0.014
683,114.6734546,21.61643265,21.014,0.079,18.488,0.013,17.181,0.007,16.645,0.009,16.345,0.015
722,114.673504,21.62131842,19.909,0.043,18.302,0.009,17.669,0.01,17.456,0.008,17.342,0.021
262,114.6737406,21.57671979,22.667,0.337,19.943,0.022,18.53,0.011,17.789,0.014,17.376,0.019
2223,114.6737857,21.75806699,21.903,0.17,19.254,0.014,18.187,0.01,17.783,0.022,17.544,0.014
1927,114.6744847,21.72397065,99.999,9.999,22.964,0.183,21.717,0.095,21.14,0.059,20.557,0.122
170,114.6745203,21.5665538,99.999,9.999,22.623,0.106,21.348,0.068,19.731,0.024,18.914,0.045
1767,114.6749781,21.70770106,17.707,0.019,16.167,0.007,15.595,0.01,15.393,0.023,15.302,0.008
1208,114.6749988,21.65991351,22.593,0.324,22.541,0.131,22.237,0.166,22.529,0.219,99.999,9.999
650,114.675023,21.61401892,18.945,0.021,17.527,0.007,16.942,0.008,16.733,0.008,16.609,0.017
168,114.6753304,21.56702151,20.928,0.083,18.828,0.014,18.099,0.013,17.821,0.015,17.674,0.025
1190,114.6755392,21.65895132,99.999,9.999,22.607,0.137,21.604,0.085,21.384,0.064,99.999,9.999
1074,114.6756728,21.65120478,21.35,0.106,19.261,0.013,18.344,0.013,18.016,0.013,17.828,0.025
1485,114.6758249,21.68227592,99.999,9.999,21.719,0.06,20.28,0.026,19.618,0.021,19.276,0.067
2069,114.6759286,21.74208477,22.352,0.274,21.408,0.065,20.439,0.053,20.043,0.056,19.773,0.078
2199,114.6759307,21.75809971,99.999,9.999,23.003,0.178,21.439,0.065,20.466,0.041,19.901,0.106
1719,114.6760803,21.70439185,99.999,9.999,99.999,9.999,22.477,0.167,21.194,0.077,20.388,0.139
1753,114.6761412,21.7077013,99.999,9.999,22.216,0.098,20.976,0.048,19.988,0.034,19.415,0.049
947,114.6761956,21.64286417,18.858,0.02,17.53,0.007,17.023,0.007,16.849,0.011,16.777,0.019
2231,114.6762064,21.76095656,21.062,0.087,18.701,0.011,17.69,0.008,17.287,0.019,17.017,0.017
2276,114.676271,21.76603785,99.999,9.999,22.621,0.139,21.212,0.056,19.659,0.024,18.743,0.032
832,114.6762715,21.63542615,99.999,9.999,22.707,0.146,21.527,0.068,20.086,0.031,19.396,0.067
268,114.6763307,21.58006283,99.999,9.999,22.432,0.122,20.973,0.05,20.303,0.032,19.991,0.098
581,114.6763701,21.61034995,99.999,9.999,99.999,9.999,23.289,0.366,21.496,0.107,20.497,0.201
641,114.6765752,21.61480826,22.453,0.263,20.983,0.032,20.354,0.03,20.21,0.031,20.176,0.108
196,114.6766947,21.57230979,22.42,0.312,19.973,0.02,18.53,0.011,17.688,0.012,17.216,0.018
944,114.6768083,21.64331604,99.999,9.999,23.688,0.392,22.576,0.214,21.155,0.074,20.377,0.161
202,114.676985,21.57310038,99.999,9.999,23.545,0.355,22.686,0.201,21.266,0.078,20.59,0.16
1694,114.6771332,21.70318059,99.999,9.999,21.278,0.043,20.029,0.026,19.518,0.031,19.274,0.063
1906,114.677528,21.72396438,99.999,9.999,21.355,0.085,20.714,0.111,20.531,0.132,20.25,0.14
884,114.6775718,21.63989816,99.999,9.999,22.418,0.124,20.856,0.045,19.527,0.026,18.864,0.046
1006,114.6775984,21.64810923,99.999,9.999,22.084,0.114,21.204,0.109,21.098,0.142,20.587,0.191
861,114.6777577,21.63897674,99.999,9.999,21.122,0.044,19.902,0.024,19.413,0.022,19.187,0.056
2412,114.677923,21.7862397,99.999,9.999,23.526,0.331,21.999,0.09,20.966,0.071,20.368,0.13
2285,114.6782349,21.7693462,99.999,9.999,20.633,0.036,19.347,0.019,18.751,0.019,18.395,0.028
2014,114.6782643,21.73764859,22.165,0.228,21.291,0.119,20.551,0.135,20.168,0.154,19.777,0.164
1688,114.6788839,21.70398136,16.881,0.018,15.797,0.012,15.537,0.011,15.469,0.02,15.477,0.008
453,114.6791937,21.59998395,99.999,9.999,21.803,0.063,20.331,0.03,19.648,0.033,19.353,0.068
2479,114.6793468,21.79609765,99.999,9.999,21.679,0.066,20.096,0.025,19.056,0.018,18.45,0.032
308,114.6795259,21.58688305,20.54,0.054,18.799,0.012,18.124,0.013,17.881,0.013,17.745,0.024
471,114.6796478,21.60232945,99.999,9.999,21.105,0.044,20.275,0.023,19.941,0.034,19.646,0.073
368,114.6796931,21.59280843,16.588,0.008,15.469,0.004,15.214,0.01,15.165,0.012,15.184,0.012
1463,114.6799827,21.68387748,99.999,9.999,23.284,0.277,22.045,0.097,21.009,0.058,20.409,0.147
161,114.6800881,21.57095941,99.999,9.999,22.743,0.135,21.332,0.07,20.422,0.045,19.984,0.106
1830,114.6809331,21.71848563,20.367,0.062,18.658,0.01,17.96,0.011,17.714,0.019,17.584,0.015
2132,114.6809802,21.75474132,99.999,9.999,21.742,0.06,20.505,0.035,20.145,0.041,19.821,0.072
193,114.6812702,21.57636413,99.999,9.999,22.547,0.128,21.316,0.109,20.663,0.083,19.978,0.123
441,114.6812829,21.6007306,99.999,9.999,20.483,0.027,19.306,0.016,18.842,0.017,18.607,0.027
120,114.6813001,21.56762333,99.999,9.999,99.999,9.999,22.269,0.153,21.284,0.088,20.629,0.202
1716,114.682128,21.7100837,16.426,0.022,15.06,0.007,14.465,0.012,14.218,0.025,14.088,0.006
761,114.6822093,21.63379778,99.999,9.999,23.239,0.287,21.707,0.099,21.04,0.064,20.592,0.167
2297,114.6822964,21.77489572,22.062,0.192,20.395,0.026,19.634,0.023,19.365,0.023,19.103,0.053
2226,114.6823976,21.76659337,99.999,9.999,99.999,9.999,22.434,0.146,21.349,0.091,20.558,0.165
53,114.682422,21.56147454,21.916,0.191,19.893,0.016,18.979,0.014,18.657,0.019,18.516,0.039
509,114.6826891,21.60866133,99.999,9.999,21.998,0.075,20.455,0.034,19.293,0.022,18.683,0.037
2385,114.6827152,21.78692684,99.999,9.999,23.311,0.252,21.58,0.076,20.544,0.034,19.881,0.108
2099,114.682764,21.75234371,22.202,0.227,19.812,0.019,18.702,0.014,18.256,0.027,17.979,0.028
60,114.6827992,21.56273288,20.812,0.089,19.713,0.016,19.254,0.018,19.112,0.017,19.007,0.053
634,114.6828997,21.62037711,99.999,9.999,99.999,9.999,22.277,0.181,20.987,0.064,20.122,0.107
238,114.6829866,21.58242958,21.745,0.17,19.439,0.014,18.521,0.013,18.204,0.015,18.086,0.025
1278,114.6831699,21.67216515,19.674,0.038,17.932,0.009,17.249,0.007,17.015,0.017,16.856,0.019
755,114.6838578,21.63481112,99.999,9.999,20.481,0.025,19.32,0.013,18.842,0.016,18.579,0.033
605,114.6841181,21.61955187,99.999,9.999,23.155,0.215,21.537,0.068,20.651,0.054,20.251,0.108
612,114.6842261,21.62032215,20.661,0.062,19.528,0.013,19.144,0.015,18.998,0.02,18.969,0.036
982,114.6848464,21.65326667,99.999,9.999,20.651,0.026,19.395,0.02,18.818,0.015,18.507,0.031
1761,114.6849679,21.71676066,99.999,9.999,22.588,0.128,21.028,0.051,19.915,0.029,19.312,0.061
43,114.6851391,21.56286621,99.999,9.999,21.868,0.065,20.529,0.035,19.926,0.031,19.639,0.083
827,114.685434,21.643753,99.999,9.999,99.999,9.999,22.258,0.155,21.33,0.073,20.806,0.176
1123,114.6855989,21.66390772,22.462,0.284,21.312,0.053,20.438,0.037,20.204,0.028,20.048,0.113
1420,114.6858343,21.68546253,20.407,0.057,18.428,0.009,17.649,0.007,17.37,0.017,17.232,0.017
992,114.6858703,21.65521025,99.999,9.999,22.504,0.128,20.846,0.062,20.332,0.073,19.848,0.093
1594,114.6862373,21.70225403,19.076,0.026,17.963,0.008,17.551,0.014,17.409,0.021,17.345,0.016
59,114.686304,21.56607505,22.364,0.266,20.071,0.018,18.874,0.013,18.359,0.016,18.072,0.033
137,114.6864593,21.57468326,19.545,0.025,17.89,0.007,17.153,0.007,16.871,0.01,16.721,0.014
1806,114.6867576,21.72234944,22.701,0.319,21.607,0.048,21.223,0.061,21.055,0.052,20.721,0.155
945,114.6874179,21.65364724,99.999,9.999,21.864,0.086,20.185,0.075,19.528,0.087,19.11,0.082
1303,114.6874612,21.67798776,99.999,9.999,23.237,0.241,21.971,0.101,20.875,0.046,20.255,0.123
1234,114.6877429,21.67346195,99.999,9.999,22.205,0.102,20.856,0.044,20.052,0.03,19.607,0.097
393,114.6884295,21.60312138,99.999,9.999,21.263,0.041,20.285,0.027,19.858,0.033,19.68,0.069
102,114.6884612,21.57269194,17.395,0.01,16.268,0.006,15.936,0.009,15.836,0.01,15.838,0.012
1855,114.6886624,21.72937184,22.125,0.236,19.704,0.068,18.33,0.085,17.782,0.101,17.614,0.082
1845,114.6887728,21.72795102,20.329,0.048,18.769,0.01,18.18,0.011,17.963,0.024,17.847,0.021
1221,114.6887778,21.67381139,99.999,9.999,21.411,0.047,20.061,0.021,19.361,0.024,18.969,0.038
1184,114.6889652,21.67158615,19.199,0.024,18.154,0.008,17.868,0.011,17.772,0.015,17.756,0.026
1265,114.6889805,21.67670336,99.999,9.999,99.999,9.999,22.674,0.206,21.311,0.057,20.82,0.186
1871,114.6890298,21.731129,99.999,9.999,22.745,0.137,21.299,0.061,20.9,0.059,20.544,0.148
285,114.6890407,21.59393511,21.62,0.15,20.304,0.022,19.865,0.023,19.688,0.026,19.663,0.075
461,114.6896924,21.61120734,99.999,9.999,21.04,0.038,19.74,0.017,19.177,0.023,18.889,0.044
304,114.6900068,21.59644616,21.162,0.083,19.2,0.013,18.291,0.011,17.917,0.013,17.701,0.022
446,114.6900279,21.60972144,99.999,9.999,20.787,0.03,19.686,0.022,19.184,0.023,18.972,0.041
165,114.6900857,21.58101532,17.813,0.011,16.674,0.011,16.297,0.009,16.181,0.01,16.172,0.017
868,114.6900971,21.65127705,99.999,9.999,23.534,0.362,22.122,0.124,20.459,0.037,19.517,0.065
1216,114.6903937,21.67508892,99.999,9.999,22.466,0.144,21.229,0.056,20.281,0.037,19.841,0.076
281,114.6906262,21.59505093,18.359,0.016,16.989,0.006,16.468,0.007,16.296,0.011,16.254,0.014
1562,114.6907738,21.70392798,99.999,9.999,99.999,9.999,22.112,0.124,21.142,0.075,20.561,0.173
2354,114.6908888,21.79222657,99.999,9.999,99.999,9.999,19.154,0.081,18.387,0.114,99.999,9.999
2173,114.6917788,21.77038496,16.539,0.023,14.978,0.02,14.396,0.014,14.194,0.026,14.119,0.011
264,114.6918453,21.5943684,99.999,9.999,22.761,0.161,21.607,0.072,20.36,0.03,19.684,0.064
294,114.6919291,21.59748334,21.658,0.183,19.531,0.017,18.599,0.013,18.26,0.017,18.141,0.026
47,114.6920242,21.57035228,18.218,0.013,16.985,0.006,16.561,0.01,16.43,0.009,16.435,0.017
785,114.6921394,21.64557192,99.999,9.999,22.103,0.089,20.627,0.034,19.984,0.033,19.534,0.07
467,114.6922941,21.61435993,99.999,9.999,21.592,0.054,20.013,0.026,19.337,0.023,18.983,0.043
948,114.6923716,21.65855634,19.702,0.041,17.287,0.009,16.337,0.005,16.028,0.02,15.857,0.012
383,114.6926247,21.60613353,17.671,0.012,16.514,0.004,16.163,0.006,16.066,0.01,16.042,0.014
2215,114.6934127,21.7761485,13.794,0.009,99.999,9.999,99.999,9.999,99.999,9.999,11.907,0.023
1734,114.6935937,21.72286436,99.999,9.999,21.547,0.052,21.168,0.045,20.878,0.061,20.978,0.203
616,114.6937966,21.6297959,99.999,9.999,21.894,0.079,20.44,0.042,19.649,0.029,19.246,0.042
904,114.6938711,21.65689433,99.999,9.999,20.588,0.031,19.382,0.018,18.906,0.02,18.656,0.036
280,114.6939212,21.59817366,99.999,9.999,22.702,0.17,21.517,0.109,21.06,0.139,20.431,0.139
1250,114.6942974,21.6807904,18.536,0.017,16.458,0.005,15.632,0.006,15.355,0.019,15.21,0.011
421,114.6947566,21.61145112,22.26,0.232,20.11,0.021,19.044,0.017,18.624,0.016,18.391,0.032
1024,114.6948244,21.66602287,99.999,9.999,23.126,0.206,21.938,0.119,20.914,0.056,20.309,0.108
2177,114.6950269,21.77433337,22.559,0.316,19.8,0.022,18.704,0.019,18.247,0.019,17.993,0.029
122,114.6950551,21.58115089,18.128,0.014,16.938,0.006,16.53,0.007,16.403,0.012,16.378,0.018
514,114.6956733,21.62152288,21.244,0.128,19.38,0.015,18.516,0.018,18.206,0.013,18.027,0.026
35,114.6958636,21.57272679,99.999,9.999,99.999,9.999,22.719,0.226,21.194,0.062,20.457,0.13
49,114.696604,21.57485103,99.999,9.999,22.654,0.13,21.51,0.089,20.959,0.062,20.694,0.182
1987,114.6966884,21.75288997,20.233,0.051,18.868,0.013,18.295,0.011,18.092,0.022,17.953,0.023
315,114.6968088,21.60431397,99.999,9.999,23.406,0.279,21.741,0.065,20.505,0.036,19.942,0.105
2243,114.6971798,21.78210928,99.999,9.999,22.21,0.083,20.987,0.063,20.538,0.06,20.071,0.097
926,114.6971938,21.66118707,21.392,0.115,19.254,0.015,18.41,0.01,18.101,0.02,17.933,0.024
560,114.6974156,21.62908207,99.999,9.999,21.902,0.082,20.564,0.038,19.664,0.02,19.263,0.06
174,114.6976429,21.58998413,22.782,0.384,22.203,0.106,21.533,0.075,21.172,0.085,20.868,0.242
1558,114.6979194,21.71051954,99.999,9.999,22.905,0.165,21.905,0.119,21.354,0.117,20.894,0.235
316,114.6982656,21.60581208,99.999,9.999,21.405,0.054,19.88,0.031,18.862,0.029,18.296,0.037
252,114.6983752,21.59927281,99.999,9.999,22.71,0.144,21.252,0.055,20.262,0.042,19.754,0.087
232,114.6983971,21.59665694,17.908,0.012,16.704,0.005,16.278,0.007,16.145,0.011,16.112,0.014
1963,114.6986385,21.75184336,99.999,9.999,21.58,0.052,20.061,0.02,18.952,0.02,18.345,0.029
185,114.6987474,21.59205051,19.903,0.039,18.133,0.017,17.448,0.009,17.212,0.01,17.107,0.019
678,114.6992058,21.64083874,18.443,0.017,17.201,0.007,16.762,0.007,16.62,0.015,16.582,0.017
2030,114.6992144,21.75985458,20.94,0.071,19.887,0.02,19.549,0.018,19.41,0.021,19.365,0.062
658,114.6992735,21.63831065,99.999,9.999,22.818,0.168,21.344,0.076,20.233,0.065,19.749,0.071
1875,114.6993509,21.74129033,18.922,0.026,17.486,0.008,16.95,0.01,16.779,0.03,16.712,0.015
1040,114.6993936,21.67141368,20.574,0.06,19.411,0.013,19.105,0.015,18.989,0.021,18.974,0.05
1097,114.6994374,21.67563769,21.023,0.081,19.225,0.014,18.567,0.011,18.335,0.02,18.224,0.026
1540,114.6998542,21.71056714,99.999,9.999,23.224,0.264,21.869,0.084,20.916,0.048,20.363,0.129
141,114.699887,21.58807846,17.805,0.012,16.663,0.006,16.284,0.007,16.174,0.009,16.157,0.015
1661,114.6999658,21.72174565,99.999,9.999,20.538,0.032,19.194,0.017,18.598,0.023,18.217,0.032
1967,114.7002995,21.754335,20.705,0.061,18.341,0.013,17.323,0.009,16.957,0.017,16.751,0.018
577,114.700653,21.63363341,99.999,9.999,23.521,0.336,21.963,0.097,20.833,0.049,20.104,0.117
916,114.7006665,21.66407659,99.999,9.999,22.579,0.148,20.954,0.054,19.807,0.036,19.196,0.057
290,114.7006683,21.6057021,17.904,0.012,16.758,0.006,16.374,0.006,16.273,0.012,16.239,0.015
1292,114.7015189,21.69093805,19.081,0.026,17.683,0.008,17.151,0.011,16.979,0.025,16.915,0.017
753,114.7015252,21.6515543,99.999,9.999,99.999,9.999,21.983,0.109,20.778,0.052,19.908,0.085
853,114.7017778,21.66200055,99.999,9.999,22.927,0.167,21.538,0.083,20.46,0.052,20.024,0.087
2145,114.7020573,21.7762846,21.711,0.136,19.541,0.018,18.444,0.015,17.989,0.023,17.671,0.027
1211,114.7028548,21.68691687,16.513,0.024,15.389,0.008,15.081,0.008,15.001,0.021,15.012,0.012
1585,114.7034701,21.71812699,99.999,9.999,22.15,0.109,20.756,0.041,19.59,0.031,18.981,0.044
139,114.7035044,21.59141115,20.342,0.045,18.545,0.011,17.848,0.01,17.617,0.011,17.516,0.022
1878,114.7035248,21.74537627,20.635,0.06,19.588,0.017,19.242,0.016,19.169,0.021,19.161,0.048
498,114.7035351,21.62780576,99.999,9.999,22.059,0.084,21.016,0.076,20.79,0.075,20.335,0.122
2041,114.7037866,21.76526288,18.105,0.027,16.638,0.013,16.13,0.014,15.951,0.026,15.881,0.017
1201,114.7039469,21.68722614,22.249,0.239,20.829,0.032,20.451,0.026,20.305,0.034,20.444,0.156
1789,114.7039534,21.73763662,99.999,9.999,21.434,0.051,19.942,0.02,19.272,0.033,18.803,0.036
834,114.7039902,21.66253828,99.999,9.999,20.747,0.031,19.353,0.018,18.574,0.021,18.114,0.023
715,114.7042983,21.65020577,99.999,9.999,22.839,0.165,21.591,0.063,20.631,0.059,20.115,0.109
211,114.7045234,21.60080919,22.415,0.337,20.081,0.023,19.133,0.014,18.781,0.017,18.673,0.033
958,114.7051149,21.67167749,99.999,9.999,20.674,0.031,19.422,0.016,18.918,0.022,18.564,0.036
825,114.7052267,21.66288997,99.999,9.999,23.348,0.269,21.696,0.087,20.677,0.035,20.166,0.133
642,114.7052274,21.64260176,99.999,9.999,22.627,0.151,21.129,0.059,20.194,0.028,19.696,0.058
1933,114.7052385,21.75441775,20.018,0.042,18.419,0.012,17.818,0.011,17.577,0.026,17.497,0.021
704,114.7053236,21.64955734,99.999,9.999,22.969,0.173,21.184,0.069,20.63,0.081,20.311,0.142
1393,114.7056954,21.70274772,99.999,9.999,23.115,0.219,21.918,0.117,20.719,0.058,20.027,0.093
2012,114.705817,21.7642194,99.999,9.999,21.756,0.079,20.85,0.071,20.607,0.09,20.194,0.115
1526,114.705878,21.7151037,99.999,9.999,20.981,0.046,19.943,0.068,19.508,0.079,19.231,0.089
1974,114.7060133,21.76085764,99.999,9.999,21.605,0.058,20.472,0.036,20.162,0.03,19.815,0.086
325,114.7063524,21.61461151,22.226,0.232,20.912,0.034,20.498,0.032,20.326,0.04,20.328,0.145
1213,114.7065554,21.69059803,15.185,0.012,99.999,9.999,99.999,9.999,99.999,9.999,12.24,0.025
1883,114.7066072,21.7492577,99.999,9.999,22.475,0.143,20.868,0.065,20.322,0.059,20.138,0.112
1984,114.70716,21.76268299,17.008,0.024,15.885,0.018,15.596,0.013,15.518,0.027,15.507,0.015
430,114.7071788,21.62460374,99.999,9.999,99.999,9.999,22.201,0.141,21.278,0.093,20.735,0.186
1487,114.7072371,21.71271689,99.999,9.999,22.525,0.151,21.384,0.066,20.364,0.04,19.879,0.103
61,114.7072443,21.58645575,22.366,0.246,20.536,0.028,19.828,0.025,19.559,0.023,19.409,0.049
149,114.7073265,21.5959241,19.039,0.02,17.45,0.008,16.852,0.007,16.661,0.012,16.586,0.018
1002,114.7073885,21.67670371,21.402,0.108,20.812,0.031,20.846,0.045,20.801,0.065,20.423,0.178
490,114.7073971,21.63066872,21.315,0.113,19.204,0.014,18.346,0.01,18.034,0.018,17.894,0.022
1640,114.7075312,21.7267173,21.861,0.143,20.327,0.02,19.723,0.019,19.424,0.038,19.271,0.055
167,114.7076794,21.5981536,99.999,9.999,21.624,0.051,20.269,0.026,19.326,0.018,18.867,0.045
1022,114.7081951,21.67881994,99.999,9.999,22.458,0.133,21.188,0.059,19.879,0.03,19.31,0.062
45,114.7081976,21.58556162,99.999,9.999,22.703,0.143,21.615,0.082,21.235,0.093,21.416,0.395
2061,114.7085715,21.77279159,22.186,0.205,21.042,0.033,20.473,0.045,20.31,0.045,20.137,0.111
1601,114.7090438,21.72479065,99.999,9.999,21.628,0.06,20.286,0.03,19.686,0.036,19.276,0.053
1686,114.7090612,21.73294108,19.353,0.034,17.693,0.009,17.07,0.01,16.859,0.03,16.752,0.015
1724,114.7091498,21.73692718,17.22,0.026,16.103,0.008,15.813,0.012,15.728,0.03,15.716,0.014
2042,114.7091637,21.77048215,15.779,0.024,14.577,0.016,14.273,0.023,99.999,9.999,14.174,0.008
1769,114.7091806,21.74097588,99.999,9.999,22.042,0.122,20.713,0.104,20.122,0.106,19.83,0.108
1679,114.7092971,21.7324149,19.582,0.038,18.045,0.008,17.467,0.009,17.284,0.031,17.184,0.016
355,114.7094919,21.62051992,99.999,9.999,23.607,0.322,21.778,0.092,20.905,0.057,20.365,0.123
209,114.7094956,21.60555666,99.999,9.999,22.122,0.095,21.358,0.067,21.112,0.064,20.852,0.226
1957,114.7095883,21.76189795,99.999,9.999,23.44,0.313,21.493,0.093,20.887,0.068,20.645,0.158
519,114.7098105,21.6359113,19.305,0.027,17.811,0.009,17.272,0.015,17.082,0.014,17.029,0.015
1824,114.709936,21.74597195,99.999,9.999,23.447,0.245,21.851,0.103,20.661,0.056,19.965,0.113
1566,114.7100519,21.72277353,99.999,9.999,22.829,0.155,21.413,0.08,20.427,0.048,19.852,0.078
79,114.7101713,21.59066636,99.999,9.999,20.248,0.021,18.908,0.022,18.31,0.016,17.968,0.023
991,114.710286,21.67869526,99.999,9.999,23.269,0.247,21.762,0.081,20.798,0.05,20.204,0.146
192,114.7104422,21.60458383,99.999,9.999,20.52,0.028,19.328,0.018,18.861,0.02,18.634,0.031
375,114.7113241,21.62371574,21.338,0.114,20.244,0.024,19.778,0.023,19.573,0.023,19.491,0.071
422,114.7115781,21.62784823,21.009,0.095,19.893,0.016,19.495,0.02,19.358,0.026,19.355,0.063
833,114.7117595,21.66990948,19.345,0.026,18.252,0.007,17.883,0.008,17.739,0.019,17.695,0.023
303,114.7120364,21.6177269,18.367,0.017,17.116,0.007,16.657,0.009,16.488,0.014,16.435,0.016
804,114.7121658,21.66711081,21.757,0.177,19.758,0.016,18.881,0.016,18.574,0.019,18.411,0.029
1377,114.7124797,21.70790798,18.381,0.026,17.133,0.007,16.67,0.013,16.508,0.026,16.443,0.016
1476,114.7130268,21.71688042,99.999,9.999,21.665,0.05,20.232,0.026,19.576,0.022,19.115,0.052
1897,114.7131129,21.75783304,99.999,9.999,23.403,0.32,21.96,0.121,20.864,0.074,20.268,0.127
131,114.7132523,21.59951264,16.31,0.009,15.122,0.005,14.864,0.005,14.812,0.014,14.818,0.012
88,114.7134649,21.59491022,18.042,0.015,16.437,0.008,15.888,0.006,15.705,0.017,15.661,0.017
