DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
15936,250.361869,36.4630111,18.781,0.018,17.628,0.013,17.144,0.017,16.987,0.033,16.862,0.023
4959,250.3618706,36.37763109,99.999,9.999,21.362,0.052,20.738,0.054,20.62,0.074,20.535,0.239
30822,250.3618784,36.52287025,19.497,0.041,99.999,9.999,18.288,0.015,18.209,0.023,18.859,0.196
5106,250.3618792,36.38020608,21.099,0.103,20.163,0.028,19.763,0.036,19.692,0.041,19.828,0.132
16175,250.3618859,36.46404589,20.758,0.081,19.634,0.046,19.196,0.065,19.03,0.092,19.18,0.104
11889,250.3619028,36.44170177,21.279,0.159,20.28,0.034,20.017,0.042,19.905,0.065,20.051,0.196
24877,250.3619044,36.49967891,99.999,9.999,22.872,0.167,21.925,0.109,21.303,0.11,20.887,0.336
26736,250.3619094,36.50693874,20.208,0.052,19.259,0.019,18.998,0.019,18.896,0.026,18.918,0.073
4494,250.3619151,36.3705306,21.632,0.149,20.564,0.028,20.137,0.027,19.968,0.038,20.163,0.179
11681,250.361923,36.44050713,22.391,0.379,21.505,0.077,21.016,0.084,20.593,0.086,20.558,0.292
9386,250.3619292,36.42461319,16.777,0.019,15.24,0.011,14.606,0.027,99.999,9.999,14.214,0.022
25719,250.3619354,36.50297456,21.291,0.13,20.198,0.024,19.754,0.032,19.64,0.042,19.654,0.122
5026,250.3619799,36.37867671,99.999,9.999,22.105,0.082,21.405,0.065,21.357,0.104,20.89,0.312
3572,250.3619802,36.3524926,21.742,0.154,20.927,0.034,20.448,0.036,20.343,0.04,20.23,0.168
6707,250.3619861,36.40026219,21.257,0.117,20.395,0.024,19.883,0.037,19.768,0.043,19.857,0.119
11526,250.3620256,36.43931209,20.578,0.075,19.758,0.026,19.52,0.06,19.32,0.061,19.366,0.09
21408,250.3620434,36.48599565,20.806,0.091,19.96,0.026,19.575,0.03,19.287,0.045,19.276,0.068
18826,250.3620525,36.47524103,99.999,9.999,21.7,0.094,20.983,0.083,20.629,0.091,20.396,0.192
25561,250.3620541,36.50220869,20.693,0.093,19.669,0.027,19.355,0.024,19.212,0.038,19.264,0.089
10248,250.3620663,36.43092371,99.999,9.999,22.881,0.208,22.012,0.115,21.717,0.138,99.999,9.999
13310,250.362068,36.44948255,99.999,9.999,21.218,0.062,20.866,0.067,20.568,0.07,20.69,0.247
29467,250.3620711,36.51736864,21.549,0.154,20.349,0.028,19.71,0.026,19.34,0.047,19.125,0.085
19233,250.362072,36.47695467,19.543,0.036,18.618,0.019,18.353,0.034,18.242,0.042,18.274,0.05
8522,250.3620723,36.41736572,22.407,0.312,21.668,0.064,21.019,0.085,20.793,0.082,20.393,0.237
8186,250.362075,36.41450554,99.999,9.999,22.608,0.139,21.686,0.066,21.215,0.098,99.999,9.999
13753,250.3620797,36.45184659,22.142,0.278,20.645,0.041,20.138,0.042,19.931,0.068,19.804,0.14
14346,250.3620803,36.45499937,22.016,0.249,20.572,0.046,20.147,0.082,20.038,0.107,19.925,0.157
3315,250.3620823,36.34629203,21.195,0.11,20.171,0.023,19.854,0.025,19.677,0.028,19.711,0.114
8139,250.3620836,36.41411229,21.493,0.166,20.323,0.021,20.03,0.028,19.877,0.046,19.982,0.135
7222,250.362087,36.40555031,99.999,9.999,21.242,0.037,20.679,0.034,20.524,0.066,20.341,0.16
22251,250.3620878,36.48921795,21.287,0.147,20.292,0.05,19.811,0.064,19.675,0.088,19.616,0.117
27102,250.3620934,36.5081987,19.543,0.033,18.615,0.015,18.356,0.016,18.242,0.029,18.23,0.042
15867,250.3620961,36.46244516,20.701,0.084,19.609,0.03,19.223,0.046,19.07,0.064,19.198,0.104
23193,250.3621047,36.49290258,99.999,9.999,22.285,0.124,21.759,0.139,21.336,0.134,20.95,0.381
9078,250.3621049,36.4219398,99.999,9.999,23.242,0.215,21.959,0.118,21.452,0.115,99.999,9.999
26141,250.3621108,36.50450784,19.706,0.068,18.858,0.038,18.532,0.047,18.452,0.062,18.204,0.075
29271,250.362112,36.51656743,99.999,9.999,21.846,0.068,21.196,0.064,20.904,0.064,20.848,0.384
14263,250.3621149,36.4545145,21.6,0.174,20.477,0.051,20.029,0.069,19.95,0.092,19.804,0.132
9748,250.3621165,36.42715043,99.999,9.999,21.584,0.067,21.118,0.068,20.848,0.059,20.755,0.286
18993,250.3621193,36.47584066,20.631,0.087,19.761,0.03,19.442,0.039,19.293,0.05,19.326,0.106
3843,250.3621246,36.35851872,99.999,9.999,21.303,0.046,19.863,0.033,18.71,0.02,18.032,0.029
7774,250.3621291,36.41069587,20.717,0.144,19.263,0.144,18.756,0.147,18.662,0.166,18.857,0.15
25168,250.3621315,36.50059831,99.999,9.999,22.101,0.103,21.348,0.084,21.169,0.08,99.999,9.999
13587,250.3621387,36.45087181,19.13,0.026,18.177,0.015,17.896,0.026,17.693,0.034,17.725,0.038
15009,250.3621403,36.45835339,19.959,0.046,18.962,0.019,18.639,0.029,18.528,0.046,18.537,0.057
6151,250.362143,36.39383986,21.669,0.17,20.553,0.06,20.015,0.089,19.864,0.109,19.989,0.156
25309,250.3621593,36.50111049,20.188,0.049,19.318,0.018,19.047,0.02,18.93,0.032,18.935,0.074
25448,250.3621608,36.50169037,19.818,0.036,18.932,0.016,18.68,0.019,18.571,0.022,18.653,0.055
12808,250.3621633,36.44673051,21.366,0.164,20.387,0.034,19.983,0.045,19.599,0.083,19.723,0.137
19624,250.3621678,36.47848584,21.935,0.251,20.762,0.051,20.457,0.052,20.143,0.062,20.163,0.218
20400,250.36217,36.48164053,21.898,0.232,20.814,0.064,20.407,0.086,20.275,0.081,20.539,0.24
30107,250.3621729,36.51974759,20.925,0.082,19.974,0.018,19.632,0.017,19.503,0.038,19.499,0.112
4333,250.3621771,36.36764816,99.999,9.999,21.664,0.052,21.129,0.054,20.865,0.062,20.786,0.32
18662,250.3621774,36.47441808,19.714,0.039,18.718,0.018,18.433,0.033,18.299,0.051,18.355,0.044
23891,250.3621904,36.49553081,21.769,0.242,20.59,0.035,20.174,0.042,19.921,0.045,20.449,0.268
13543,250.3621908,36.45057914,21.503,0.198,20.194,0.056,19.738,0.062,19.927,0.086,19.699,0.189
12736,250.3621936,36.44621778,99.999,9.999,21.519,0.06,21,0.065,20.826,0.084,20.576,0.29
20870,250.3621976,36.48364274,99.999,9.999,21.726,0.08,21.271,0.069,21.152,0.1,99.999,9.999
21665,250.3622012,36.48684039,21.909,0.289,20.725,0.042,20.215,0.047,20.129,0.049,19.815,0.132
14440,250.3622031,36.45530543,20.433,0.065,19.742,0.02,19.477,0.034,19.278,0.04,19.291,0.081
26668,250.3622114,36.50637431,20.192,0.067,19.218,0.015,18.928,0.016,18.794,0.027,18.805,0.065
8779,250.3622135,36.41943946,20.249,0.053,19.337,0.013,19.069,0.03,18.964,0.034,18.911,0.063
17399,250.3622276,36.46912254,19.862,0.046,18.837,0.021,18.592,0.025,18.437,0.045,18.498,0.056
10123,250.3622333,36.42988049,20.727,0.083,19.676,0.02,19.329,0.036,19.14,0.036,19.175,0.058
5196,250.3622345,36.38112972,22.488,0.329,21.264,0.044,20.712,0.046,20.508,0.048,20.556,0.229
6426,250.3622484,36.39677071,21.107,0.131,20.288,0.022,19.975,0.035,19.775,0.032,19.846,0.124
22147,250.3622545,36.48861846,19.797,0.04,18.88,0.02,18.609,0.019,18.528,0.028,18.548,0.048
22614,250.3622791,36.49047498,22.391,0.314,21.095,0.04,20.558,0.045,20.393,0.053,20.559,0.271
7420,250.3622835,36.40716512,22.637,0.353,21.464,0.054,20.85,0.047,20.737,0.057,20.434,0.212
13165,250.3622866,36.44845157,21.753,0.21,20.432,0.041,19.888,0.068,19.537,0.106,19.807,0.165
24652,250.3622869,36.49837829,20.171,0.066,19.145,0.064,18.831,0.069,18.679,0.09,18.763,0.082
7192,250.3622927,36.40500704,99.999,9.999,21.548,0.056,21.013,0.053,20.727,0.071,20.817,0.317
30637,250.3622927,36.52169723,99.999,9.999,22.338,0.102,21.425,0.089,21.422,0.102,20.942,0.364
9921,250.3623084,36.4282108,99.999,9.999,21.526,0.058,21.118,0.084,20.814,0.063,20.88,0.312
21224,250.3623086,36.48498841,19.85,0.05,18.757,0.044,18.399,0.056,18.322,0.062,18.521,0.083
21522,250.3623142,36.48613374,21.399,0.127,20.142,0.031,19.724,0.045,19.659,0.059,19.593,0.088
11984,250.3623154,36.44189137,19.41,0.032,18.495,0.015,18.212,0.024,18.139,0.047,18.073,0.038
12073,250.3623243,36.4424248,21.667,0.175,20.906,0.046,20.36,0.04,20.224,0.068,20.595,0.243
11063,250.3623246,36.43616594,19.937,0.048,19.031,0.021,18.741,0.056,18.708,0.052,18.683,0.062
16001,250.3623274,36.46283288,99.999,9.999,21.828,0.18,20.709,0.108,21.155,0.193,20.446,0.238
23709,250.3623312,36.49471097,20.595,0.077,19.716,0.019,19.401,0.026,19.223,0.034,19.161,0.075
13018,250.3623319,36.44764689,19.831,0.068,18.972,0.037,19.058,0.053,17.318,0.115,18.894,0.091
1586,250.3623353,36.29146139,99.999,9.999,21.793,0.06,21.072,0.044,20.945,0.084,20.396,0.229
26402,250.3623463,36.50523691,20.447,0.074,19.546,0.022,19.211,0.022,19.124,0.032,19.163,0.072
28382,250.3623483,36.5129465,21.638,0.168,20.667,0.034,20.256,0.042,20.051,0.048,20.072,0.158
2320,250.3623611,36.31877165,17.732,0.016,16.39,0.01,15.884,0.02,15.647,0.02,15.523,0.015
18491,250.3623729,36.47353714,20.695,0.079,19.748,0.04,19.324,0.052,19.182,0.062,19.205,0.09
29020,250.362376,36.51530183,21.435,0.158,20.258,0.024,19.885,0.028,19.807,0.04,19.774,0.148
14112,250.3623779,36.45341113,21.517,0.197,20.79,0.089,20.572,0.071,20.143,0.095,20.344,0.215
11600,250.3623837,36.4394524,19.875,0.041,18.918,0.012,18.591,0.036,18.546,0.041,18.541,0.047
24819,250.3623871,36.49890173,19.583,0.038,18.576,0.021,18.357,0.015,18.248,0.028,18.347,0.048
17973,250.3623898,36.47151027,99.999,9.999,22.104,0.12,21.144,0.085,20.769,0.092,99.999,9.999
11183,250.3623903,36.43685519,20.905,0.106,20.039,0.029,19.634,0.048,19.412,0.061,19.417,0.115
15282,250.3623913,36.459503,22.149,0.303,20.654,0.034,20.129,0.038,19.922,0.066,19.958,0.113
15461,250.3624009,36.4603025,19.859,0.045,18.859,0.02,18.596,0.026,18.534,0.053,18.512,0.056
2976,250.3624123,36.33752781,21.967,0.236,20.998,0.045,20.571,0.045,20.393,0.036,20.246,0.175
24600,250.3624149,36.49805709,22.06,0.332,20.572,0.112,20.193,0.104,20.034,0.127,19.929,0.205
24088,250.3624163,36.49602144,99.999,9.999,22.566,0.19,21.661,0.134,21.5,0.176,99.999,9.999
3733,250.362417,36.35581245,22.221,0.327,21.057,0.044,20.525,0.037,20.248,0.043,20.104,0.14
20134,250.3624173,36.48037292,20.361,0.09,19.326,0.018,19.001,0.02,18.9,0.038,18.847,0.074
27925,250.3624212,36.51097054,21.493,0.165,20.356,0.045,19.95,0.065,19.894,0.094,19.647,0.107
14827,250.3624256,36.45708825,99.999,9.999,20.91,0.043,20.516,0.044,20.389,0.057,20.257,0.204
20368,250.3624301,36.48128277,22.018,0.336,20.788,0.058,20.431,0.054,20.095,0.067,20.334,0.244
26913,250.3624311,36.50709568,99.999,9.999,21.463,0.07,20.889,0.075,20.677,0.089,20.646,0.342
10152,250.3624314,36.42995563,21.489,0.155,20.647,0.042,20.098,0.064,20.098,0.067,19.833,0.102
27038,250.3624433,36.5075912,22.279,0.346,20.854,0.068,20.105,0.069,19.752,0.087,19.856,0.158
19592,250.3624441,36.47808016,19.375,0.032,18.432,0.017,18.123,0.02,18.044,0.036,18.017,0.037
10011,250.3624514,36.42886495,21.131,0.119,20.197,0.019,19.937,0.04,19.816,0.04,19.878,0.14
18914,250.362452,36.47512644,21.6,0.184,20.517,0.04,20.069,0.036,19.979,0.055,19.842,0.122
3588,250.3624563,36.35232226,99.999,9.999,21.603,0.048,21.049,0.043,20.774,0.054,20.639,0.307
11703,250.3624582,36.44009086,21.145,0.219,20.175,0.079,19.91,0.187,19.532,0.111,19.933,0.214
9227,250.362465,36.42275719,99.999,9.999,21.531,0.074,20.93,0.068,20.473,0.076,20.199,0.213
17853,250.3624659,36.47091714,99.999,9.999,21.315,0.065,20.508,0.051,20.199,0.061,20.291,0.237
7939,250.3624754,36.41188896,19.527,0.034,18.622,0.013,18.344,0.041,18.256,0.034,18.292,0.037
12718,250.3624822,36.44582053,99.999,9.999,21.316,0.057,20.842,0.046,20.686,0.094,20.605,0.283
2863,250.3624867,36.33477052,21.109,0.103,20.76,0.024,20.628,0.024,20.644,0.061,99.999,9.999
11877,250.3625133,36.44099081,20.16,0.059,19.251,0.028,18.916,0.051,18.782,0.065,18.918,0.08
17739,250.3625154,36.47038807,20.185,0.056,19.199,0.019,18.938,0.034,18.79,0.04,18.945,0.076
8478,250.3625234,36.41658148,20.018,0.044,19.161,0.014,18.944,0.027,18.72,0.035,18.781,0.049
12178,250.3625284,36.44284947,20.289,0.068,19.359,0.013,19.127,0.036,18.954,0.06,18.868,0.053
14259,250.3625298,36.45405632,20.344,0.08,19.296,0.044,18.909,0.077,18.818,0.094,18.876,0.076
7672,250.3625329,36.40932188,20.39,0.059,19.431,0.014,19.112,0.026,19.047,0.026,19.001,0.051
7145,250.3625345,36.40428866,19.803,0.043,18.855,0.023,18.493,0.037,18.381,0.05,18.4,0.05
4293,250.3625348,36.36661092,20.47,0.055,19.557,0.016,19.266,0.029,19.142,0.023,19.231,0.072
1553,250.3625372,36.2895535,99.999,9.999,21.824,0.066,21.109,0.06,20.866,0.066,21.076,0.361
10519,250.3625449,36.43227651,19.883,0.045,18.982,0.014,18.759,0.027,18.645,0.034,18.612,0.063
7494,250.3625494,36.40768401,99.999,9.999,21.418,0.06,20.991,0.06,20.717,0.066,20.639,0.267
1604,250.3625546,36.29260797,21.571,0.142,20.564,0.029,20.099,0.03,19.969,0.034,19.89,0.106
27469,250.3625546,36.50913821,22.001,0.205,20.769,0.038,20.394,0.038,20.046,0.051,19.991,0.173
23938,250.3625553,36.49536342,21.033,0.117,20.002,0.024,19.687,0.027,19.583,0.036,19.456,0.095
10605,250.3625606,36.43286069,99.999,9.999,22.424,0.113,21.457,0.103,21.561,0.133,99.999,9.999
14091,250.3625737,36.45309814,20.169,0.062,19.129,0.038,18.711,0.048,18.585,0.062,18.695,0.063
27411,250.362575,36.5089077,21.054,0.085,20.117,0.021,19.743,0.024,19.647,0.038,19.747,0.133
15227,250.3625967,36.4589881,99.999,9.999,21.583,0.077,20.906,0.065,20.665,0.076,20.509,0.232
2032,250.3625972,36.30943141,21.684,0.166,20.818,0.029,20.311,0.032,20.243,0.028,20.21,0.182
20033,250.3626016,36.47973927,22.306,0.359,20.958,0.048,20.405,0.049,20.202,0.053,20.273,0.218
28301,250.3626047,36.51234576,19.926,0.041,19.005,0.014,18.751,0.015,18.693,0.03,18.614,0.059
14949,250.3626058,36.45755824,18.972,0.027,18.015,0.022,17.685,0.033,17.533,0.046,17.598,0.034
11135,250.3626085,36.43638749,20.437,0.069,19.527,0.025,19.202,0.057,19.104,0.063,19.029,0.076
8454,250.3626186,36.41627841,20.718,0.088,19.776,0.023,19.679,0.063,19.361,0.052,19.49,0.104
2289,250.362623,36.3179575,21.139,0.123,20.219,0.023,19.858,0.026,19.761,0.033,19.72,0.09
15922,250.3626293,36.46216189,20.248,0.061,19.406,0.024,19.09,0.044,19.031,0.052,19.051,0.071
9995,250.3626423,36.42856623,99.999,9.999,21.674,0.062,21.025,0.076,21.013,0.088,20.534,0.264
22456,250.3626453,36.48949048,99.999,9.999,21.469,0.078,20.843,0.096,20.59,0.127,20.4,0.24
24405,250.3626536,36.49700302,20.655,0.096,19.443,0.039,19.303,0.047,19.027,0.083,19.734,0.271
17659,250.3626558,36.46994206,19.625,0.038,18.704,0.017,18.418,0.03,18.35,0.033,18.412,0.056
26346,250.3626711,36.50468201,21.716,0.23,20.725,0.032,20.333,0.04,20.188,0.046,20.185,0.171
13681,250.3626734,36.450924,19.725,0.038,18.771,0.022,18.414,0.042,18.389,0.053,18.371,0.057
20737,250.3626736,36.48259368,21.253,0.127,20.246,0.026,19.89,0.033,19.87,0.047,19.739,0.123
7211,250.3626774,36.4047554,20.854,0.099,20.13,0.028,19.797,0.038,19.712,0.044,19.777,0.109
4524,250.3626786,36.37021901,20.698,0.071,19.828,0.021,19.509,0.026,19.378,0.045,19.293,0.08
23065,250.3626796,36.49183821,19.403,0.044,18.461,0.041,18.242,0.05,18.122,0.056,18.174,0.064
14462,250.3626799,36.45493785,20.244,0.05,19.281,0.021,18.988,0.03,18.923,0.041,18.887,0.072
7065,250.3626827,36.4031945,22.563,0.393,21.692,0.059,21.035,0.045,20.886,0.093,99.999,9.999
22201,250.3626875,36.48839213,21.416,0.175,20.501,0.041,20.006,0.039,19.912,0.052,20.015,0.165
20586,250.362693,36.48198084,20.928,0.108,19.989,0.029,19.636,0.03,19.486,0.045,19.527,0.098
13884,250.362704,36.45188688,22.298,0.333,21.446,0.09,20.934,0.077,20.735,0.126,20.985,0.35
14554,250.362717,36.45529234,22.272,0.359,21.053,0.05,20.456,0.072,20.214,0.073,20.253,0.245
8242,250.3627212,36.41431256,21.097,0.109,20.205,0.024,19.852,0.037,19.684,0.043,19.603,0.106
11538,250.3627248,36.43869952,99.999,9.999,21.433,0.05,20.857,0.057,20.699,0.065,99.999,9.999
25845,250.3627469,36.50261216,21.63,0.18,20.286,0.065,19.935,0.083,19.818,0.079,19.862,0.152
4292,250.3627498,36.36636531,21.794,0.176,20.777,0.038,20.269,0.044,20.221,0.036,19.91,0.137
17561,250.362761,36.46933692,20.933,0.099,19.481,0.024,18.788,0.034,18.623,0.041,18.651,0.057
9385,250.3627634,36.42375085,21.301,0.167,20.511,0.037,20.256,0.071,19.667,0.069,19.609,0.119
11799,250.3627664,36.44029882,18.12,0.022,16.913,0.016,16.445,0.041,16.254,0.04,16.235,0.026
18170,250.3627696,36.47187542,99.999,9.999,21.367,0.077,20.774,0.071,20.796,0.099,20.555,0.252
20381,250.3627738,36.48095634,19.062,0.028,17.955,0.013,17.515,0.017,17.34,0.026,17.277,0.03
8183,250.362778,36.41375071,22.698,0.393,21.073,0.037,20.596,0.046,20.511,0.062,20.548,0.254
5326,250.3627785,36.38236473,99.999,9.999,22.213,0.093,21.526,0.086,21.196,0.096,21.236,0.399
4836,250.3627842,36.37501384,99.999,9.999,21.715,0.058,21.02,0.057,20.771,0.054,20.887,0.343
12238,250.3627882,36.44296122,20.731,0.098,19.779,0.02,19.379,0.042,19.347,0.065,19.315,0.085
11322,250.3627931,36.43731175,21.082,0.148,20.253,0.028,19.924,0.042,19.722,0.04,19.823,0.136
28042,250.362794,36.51105955,21.01,0.097,20.16,0.035,19.749,0.043,19.555,0.064,19.539,0.09
9357,250.3627954,36.42348994,19.66,0.041,18.739,0.012,18.441,0.027,18.435,0.037,18.386,0.038
29376,250.3628041,36.51624578,21.619,0.132,20.429,0.02,19.9,0.026,19.726,0.035,19.953,0.164
6239,250.3628048,36.39419297,19.787,0.039,18.879,0.013,18.612,0.029,18.533,0.028,18.602,0.052
9828,250.3628065,36.42699293,99.999,9.999,21.309,0.06,20.636,0.09,20.547,0.1,20.404,0.279
15802,250.3628066,36.46140941,21.458,0.176,20.398,0.041,19.969,0.044,19.801,0.06,19.833,0.114
5698,250.3628078,36.38758207,21.788,0.183,20.454,0.031,19.943,0.049,19.755,0.052,19.642,0.106
16381,250.3628099,36.46398678,19.453,0.047,18.437,0.016,18.182,0.018,18.009,0.04,18.095,0.035
25727,250.3628121,36.50209366,21.154,0.1,20.088,0.04,19.681,0.052,19.53,0.063,19.414,0.138
24910,250.3628187,36.49889505,20.525,0.083,19.678,0.032,19.309,0.029,19.243,0.038,19.102,0.083
23283,250.3628222,36.49248088,20.709,0.096,19.759,0.047,19.304,0.051,19.011,0.069,19.24,0.095
9876,250.3628321,36.42737516,19.225,0.031,18.252,0.009,17.962,0.029,17.85,0.034,17.773,0.035
18477,250.362851,36.4729789,21.112,0.152,20.053,0.037,19.682,0.039,19.538,0.04,19.517,0.105
24631,250.3628548,36.49771902,99.999,9.999,21.546,0.067,20.886,0.054,20.726,0.065,20.727,0.276
22815,250.3628568,36.49063189,21.498,0.152,20.604,0.031,20.13,0.038,20.006,0.043,19.782,0.169
13082,250.3628778,36.44744239,16.703,0.012,15.145,0.014,14.494,0.02,99.999,9.999,14.09,0.023
6518,250.3628785,36.39710914,99.999,9.999,21.834,0.07,21.042,0.064,20.793,0.074,20.767,0.264
21021,250.3628843,36.48356942,20.936,0.1,19.903,0.046,19.541,0.059,19.404,0.062,19.373,0.101
21895,250.3628856,36.48697637,99.999,9.999,22.058,0.095,21.526,0.107,21.351,0.144,99.999,9.999
16229,250.3628887,36.46325945,20.198,0.065,19.289,0.018,18.874,0.038,18.747,0.051,18.818,0.064
8488,250.3628924,36.41630372,19.484,0.032,18.57,0.008,18.215,0.025,18.277,0.028,18.101,0.033
28934,250.3628947,36.51440244,99.999,9.999,21.644,0.053,21.035,0.053,20.756,0.057,20.701,0.287
10399,250.3628975,36.43105344,20.447,0.071,19.545,0.018,19.35,0.033,19.054,0.035,19.081,0.075
21248,250.3629045,36.48445895,20.387,0.076,19.537,0.023,19.276,0.023,19.177,0.029,19.226,0.084
13446,250.3629088,36.44929882,99.999,9.999,21.184,0.087,20.612,0.097,20.412,0.108,20.224,0.216
6108,250.3629093,36.39243295,99.999,9.999,22.587,0.098,21.698,0.09,21.457,0.125,99.999,9.999
11240,250.3629241,36.43668094,20.59,0.075,19.659,0.018,19.387,0.036,19.367,0.049,19.216,0.087
24828,250.3629277,36.49838686,20.817,0.116,19.863,0.076,19.381,0.097,19.287,0.117,19.339,0.159
8695,250.3629288,36.41809916,22.366,0.331,21.096,0.042,20.534,0.054,20.213,0.043,20.159,0.194
13615,250.3629308,36.45018597,18.653,0.019,17.48,0.014,17.003,0.026,16.822,0.037,16.724,0.025
27015,250.3629351,36.50701704,21.293,0.13,20.194,0.037,19.873,0.029,19.626,0.043,19.892,0.146
14237,250.362945,36.45350743,20.189,0.065,19.094,0.034,18.772,0.049,18.692,0.062,18.706,0.065
15091,250.362945,36.4579463,20.372,0.076,19.341,0.038,19.006,0.059,19.012,0.085,18.901,0.094
18907,250.362945,36.47460851,21.75,0.209,20.7,0.052,20.248,0.044,19.989,0.084,19.914,0.117
29110,250.3629498,36.515064,20.864,0.097,19.989,0.02,19.641,0.023,19.556,0.038,19.639,0.107
4245,250.3629509,36.36536999,99.999,9.999,21.899,0.067,21.205,0.052,20.87,0.063,20.649,0.255
15156,250.3629522,36.45827033,19.13,0.025,18.012,0.013,17.618,0.021,17.423,0.041,17.383,0.028
18278,250.3629616,36.47209762,20.52,0.085,19.763,0.028,19.475,0.035,19.374,0.044,19.36,0.084
14653,250.362976,36.45560328,20.127,0.054,19.281,0.016,19.021,0.031,18.91,0.038,18.951,0.068
962,250.3629815,36.2569459,20.323,0.054,17.839,0.016,16.5,0.009,15.88,0.031,15.562,0.019
2638,250.3629959,36.3279287,99.999,9.999,21.818,0.064,21.175,0.042,21.046,0.074,20.924,0.328
15767,250.3630028,36.46103548,21.772,0.269,20.498,0.062,19.996,0.051,19.747,0.087,19.918,0.13
2323,250.3630038,36.31833337,21.898,0.249,20.776,0.041,20.237,0.032,20.062,0.037,20.071,0.111
14726,250.3630054,36.45606379,99.999,9.999,21.66,0.092,21.055,0.074,20.7,0.09,99.999,9.999
10535,250.3630144,36.43193415,21.08,0.102,20.208,0.021,19.877,0.039,19.739,0.049,19.533,0.096
7922,250.3630148,36.41115932,20.396,0.084,19.407,0.032,19.087,0.049,19.009,0.047,18.961,0.061
25597,250.363015,36.50134441,17.933,0.016,16.608,0.014,16.079,0.009,15.859,0.025,15.737,0.039
22944,250.3630218,36.49099095,21.534,0.178,20.264,0.049,19.88,0.048,19.644,0.053,19.729,0.158
9531,250.3630237,36.42456069,19.587,0.037,18.689,0.013,18.372,0.03,18.284,0.03,18.294,0.058
13029,250.3630375,36.44700619,99.999,9.999,20.752,0.199,19.589,0.116,18.242,0.164,20.048,0.321
15693,250.3630473,36.46064337,19.218,0.029,18.295,0.017,17.969,0.025,17.91,0.043,17.905,0.034
