DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
5350,290.0720116,37.9729847,99.999,9.999,23.732,0.356,22.267,0.141,20.891,0.068,20.007,0.162
1819,290.0720718,37.89723231,20.782,0.083,19.582,0.014,19.024,0.015,18.776,0.026,18.737,0.049
2986,290.0722013,37.92037775,99.999,9.999,21.964,0.082,20.342,0.031,19.362,0.029,18.823,0.054
5183,290.0723975,37.96909061,99.999,9.999,99.999,9.999,22.201,0.108,20.94,0.077,20.033,0.173
4603,290.0724155,37.95494714,21.868,0.219,19.318,0.023,18.116,0.014,17.686,0.023,17.384,0.019
176,290.0726394,37.86867018,99.999,9.999,21.32,0.041,20.577,0.031,20.333,0.044,20.559,0.205
5492,290.0730033,37.97588197,99.999,9.999,23.435,0.257,21.937,0.087,20.867,0.062,20.724,0.304
1224,290.0732972,37.88584647,99.999,9.999,20.887,0.03,19.865,0.021,19.537,0.039,19.231,0.088
2191,290.0735412,37.90314756,18.392,0.023,17.019,0.012,16.463,0.011,16.27,0.037,16.175,0.011
4361,290.073577,37.94898164,99.999,9.999,23.048,0.176,21.17,0.055,20.472,0.062,19.839,0.131
6067,290.0736237,37.99036685,99.999,9.999,21.473,0.052,99.999,9.999,99.999,9.999,19.375,0.094
6023,290.0737675,37.98928325,21.833,0.204,20.71,0.025,20.103,0.058,19.932,0.04,19.747,0.118
712,290.0739199,37.8767368,99.999,9.999,21.045,0.041,19.699,0.025,19.175,0.023,18.827,0.049
3446,290.0740861,37.92895748,22.039,0.277,20.73,0.03,20.25,0.034,20.029,0.04,19.926,0.137
6080,290.0743849,37.99043088,99.999,9.999,22.024,0.073,20.807,0.06,20.532,0.056,20.445,0.177
4750,290.0745706,37.95785557,20.389,0.062,18.772,0.017,18.045,0.016,17.796,0.028,17.627,0.026
2854,290.0745717,37.91709637,18.98,0.023,16.853,0.013,16.008,0.014,15.766,0.031,15.642,0.01
2557,290.0746059,37.91073709,99.999,9.999,21.412,0.05,19.982,0.026,19.439,0.024,19.018,0.065
1557,290.0748429,37.89116561,20.47,0.069,17.993,0.012,16.795,0.007,16.266,0.031,15.904,0.01
910,290.0749908,37.87951652,18.971,0.022,17.499,0.012,16.839,0.013,16.583,0.03,16.44,0.017
5136,290.0752133,37.9668309,22.017,0.209,19.413,0.021,18.397,0.023,18.105,0.026,17.884,0.02
4821,290.0756532,37.95910375,22.161,0.244,20.882,0.034,20.351,0.028,20.168,0.052,19.951,0.136
1414,290.0757226,37.88844672,99.999,9.999,23.714,0.388,22.246,0.146,20.987,0.08,20.394,0.183
4460,290.0757527,37.95059401,99.999,9.999,22.541,0.118,21.06,0.053,20.002,0.04,19.307,0.076
4281,290.0758832,37.94657928,99.999,9.999,22.26,0.089,20.763,0.049,19.827,0.032,19.132,0.066
1055,290.075887,37.88179544,20.33,0.063,18.237,0.015,17.544,0.011,17.338,0.028,17.221,0.013
2664,290.0759052,37.91254065,99.999,9.999,21.986,0.069,20.589,0.036,19.933,0.037,19.533,0.099
2809,290.0762415,37.91541889,22.295,0.384,21.25,0.047,20.45,0.032,20.253,0.033,19.975,0.146
3745,290.0763196,37.93426919,99.999,9.999,21.258,0.043,20.383,0.03,20.055,0.036,19.69,0.106
6192,290.0763867,37.99296661,99.999,9.999,21.678,0.054,20.645,0.041,20.305,0.045,20.295,0.172
2061,290.076527,37.89979068,19.506,0.039,18.122,0.01,17.603,0.012,17.433,0.035,17.32,0.018
1206,290.0765493,37.88434834,99.999,9.999,23.529,0.297,22,0.1,20.505,0.056,19.681,0.105
5069,290.0766449,37.96471864,17.773,0.015,15.601,0.017,14.696,0.02,99.999,9.999,14.193,0.025
2394,290.0767195,37.9065063,99.999,9.999,21.795,0.055,20.089,0.025,19.145,0.023,18.586,0.045
4672,290.0767607,37.95524225,99.999,9.999,21.213,0.042,20.42,0.029,20.231,0.043,20.041,0.168
6241,290.0769253,37.99398477,99.999,9.999,21.632,0.05,20.505,0.03,20.174,0.033,19.689,0.123
3224,290.0769312,37.92344979,99.999,9.999,21.418,0.044,20.658,0.041,20.332,0.05,20.357,0.179
1932,290.0770062,37.89712837,99.999,9.999,20.581,0.028,19.369,0.017,18.983,0.025,18.685,0.041
5006,290.0770993,37.96271839,99.999,9.999,22.667,0.135,20.937,0.056,19.938,0.034,19.214,0.075
5731,290.077159,37.98031059,21.307,0.122,19.611,0.023,18.769,0.016,18.522,0.02,18.314,0.037
5180,290.0771721,37.96719965,99.999,9.999,22.956,0.185,21.986,0.078,21.607,0.122,20.773,0.324
4895,290.0772346,37.96019795,99.999,9.999,22.027,0.073,20.484,0.031,19.94,0.037,19.705,0.093
2367,290.0774189,37.90567614,99.999,9.999,23.299,0.271,21.98,0.139,20.66,0.061,20.145,0.165
2233,290.0774851,37.90254349,21.048,0.099,19.054,0.013,18.262,0.012,18.004,0.031,17.871,0.023
1108,290.0776511,37.88220864,99.999,9.999,22.321,0.106,21.198,0.068,20.712,0.06,20.691,0.283
4490,290.0778375,37.950366,99.999,9.999,20.157,0.026,18.748,0.018,18.248,0.022,17.974,0.025
464,290.0781556,37.87105704,19.518,0.038,17.934,0.013,17.265,0.008,17.034,0.038,16.891,0.019
5152,290.078174,37.96602326,21.018,0.092,19.655,0.024,19.222,0.025,18.893,0.027,18.75,0.051
2087,290.0782297,37.89948305,20.645,0.072,18.728,0.013,17.96,0.01,17.727,0.029,17.561,0.024
4541,290.0784822,37.95134228,99.999,9.999,22.367,0.111,21.338,0.057,20.987,0.102,20.571,0.233
2789,290.0787258,37.91399729,99.999,9.999,20.434,0.03,19.666,0.022,19.368,0.028,19.081,0.062
5592,290.0789405,37.97582135,99.999,9.999,20.678,0.039,19.197,0.018,17.98,0.02,17.312,0.021
2949,290.0790265,37.91709685,99.999,9.999,23.645,0.328,21.814,0.093,20.905,0.076,20.192,0.183
580,290.0790703,37.87255385,99.999,9.999,21.098,0.035,20.153,0.023,19.853,0.048,19.514,0.096
2059,290.0790929,37.89878031,19.104,0.027,17.757,0.009,17.167,0.01,16.943,0.031,16.819,0.012
3304,290.0792689,37.92418885,99.999,9.999,22.028,0.084,21.069,0.05,20.774,0.071,20.367,0.208
2680,290.079395,37.911504,21.027,0.108,19.208,0.017,18.404,0.013,18.099,0.03,17.932,0.022
5380,290.0794465,37.97083679,99.999,9.999,20.946,0.038,19.657,0.021,19.181,0.027,18.805,0.042
1236,290.0796809,37.88353726,19.022,0.026,17.161,0.015,16.432,0.009,16.188,0.028,16.046,0.011
3263,290.0798337,37.92309879,21.246,0.124,19.33,0.017,18.5,0.015,18.171,0.021,18.046,0.03
5795,290.0800248,37.98095879,20.827,0.081,19.436,0.022,18.827,0.019,18.602,0.026,18.487,0.045
4742,290.0800954,37.95560365,21.519,0.147,20.549,0.026,19.972,0.024,19.817,0.032,19.677,0.112
3739,290.0801693,37.93265844,99.999,9.999,23.086,0.177,21.786,0.073,20.334,0.04,19.624,0.111
4027,290.0803302,37.93922565,99.999,9.999,22.373,0.112,20.778,0.046,20.079,0.037,19.586,0.127
2492,290.0805308,37.90694662,21.807,0.208,19.78,0.019,18.793,0.015,18.409,0.029,18.102,0.031
2088,290.0805556,37.89861754,99.999,9.999,21.257,0.043,20.015,0.028,19.647,0.042,19.315,0.078
3805,290.0806749,37.9340923,99.999,9.999,21.61,0.05,20.077,0.03,19.337,0.023,18.983,0.067
2256,290.0807172,37.90172276,21.562,0.17,19.251,0.013,18.332,0.012,18.014,0.028,17.816,0.022
5298,290.0808244,37.96855725,99.999,9.999,22.798,0.131,21.105,0.053,19.884,0.032,19.031,0.052
3466,290.0808489,37.92671409,99.999,9.999,21.638,0.053,20.801,0.063,20.313,0.067,20.173,0.216
2452,290.0808798,37.90600601,99.999,9.999,23.551,0.301,22.244,0.12,20.99,0.091,20.575,0.227
588,290.0812314,37.87184338,20.531,0.069,18.611,0.016,17.862,0.01,17.646,0.034,17.493,0.02
6374,290.0813219,37.99556658,99.999,9.999,20.335,0.028,19.126,0.019,18.712,0.023,18.423,0.042
5393,290.0813994,37.97033449,21.221,0.115,19.847,0.023,19.282,0.017,19.052,0.026,18.851,0.051
2149,290.081423,37.89922714,99.999,9.999,20.788,0.029,20.009,0.024,19.721,0.033,19.417,0.084
6639,290.0816195,38.00274779,17.913,0.014,15.742,0.012,99.999,9.999,14.423,0.056,14.239,0.04
2269,290.0816572,37.90160593,99.999,9.999,23.017,0.199,21.525,0.079,20.73,0.062,20.126,0.179
843,290.0817128,37.87582768,21.617,0.195,19.594,0.017,18.866,0.013,18.627,0.031,18.458,0.053
4620,290.0818431,37.95168481,99.999,9.999,20.582,0.027,19.466,0.019,19.167,0.026,18.858,0.06
16,290.0818565,37.86301511,99.999,9.999,21.24,0.108,20.246,0.074,19.847,0.101,19.695,0.234
4873,290.0819314,37.95791721,99.999,9.999,22.96,0.166,21.743,0.093,19.896,0.028,18.933,0.057
4084,290.0819523,37.93982969,19.925,0.045,18.099,0.015,17.37,0.012,17.143,0.032,17.063,0.014
3766,290.0821681,37.93256496,21.815,0.215,20.386,0.025,19.786,0.023,19.55,0.032,19.411,0.079
3067,290.0823683,37.91830942,99.999,9.999,22.63,0.121,21.232,0.063,20.791,0.068,20.251,0.18
19,290.0823734,37.86283455,20.749,0.159,20.587,0.085,20.462,0.096,20.217,0.108,19.149,0.188
5345,290.082721,37.96885099,99.999,9.999,23.117,0.182,21.508,0.077,20.544,0.057,19.857,0.098
3421,290.0827826,37.92524228,21.906,0.209,20.25,0.023,19.478,0.019,19.215,0.028,19.117,0.08
4176,290.0828169,37.94188696,99.999,9.999,22.908,0.157,21.158,0.066,20.242,0.042,19.763,0.098
3810,290.0828203,37.93335368,99.999,9.999,21.638,0.06,20.083,0.024,19.162,0.027,18.712,0.04
55,290.0830609,37.86303167,99.999,9.999,21.71,0.092,20.907,0.081,20.576,0.072,20.443,0.216
3713,290.0831294,37.93097528,21.661,0.178,20.032,0.018,19.211,0.017,18.885,0.024,18.639,0.048
1828,290.0831595,37.89317037,99.999,9.999,21.213,0.041,20.408,0.03,20.149,0.045,19.924,0.13
3226,290.0833461,37.92102394,99.999,9.999,22.585,0.115,21.183,0.054,20.227,0.043,19.718,0.084
5243,290.0834336,37.96642788,99.999,9.999,22.935,0.146,21.548,0.079,20.629,0.052,19.931,0.148
3588,290.083494,37.92830166,21.791,0.201,19.801,0.019,18.91,0.019,18.607,0.029,18.494,0.038
1603,290.0836125,37.88867618,21.012,0.109,19.241,0.019,18.578,0.013,18.373,0.027,18.242,0.033
839,290.0838995,37.87492006,99.999,9.999,21.561,0.055,20.27,0.025,19.797,0.036,19.489,0.086
2851,290.0840729,37.91342523,99.999,9.999,21.999,0.068,20.599,0.039,20.06,0.045,19.787,0.128
3496,290.0841275,37.92597061,99.999,9.999,99.999,9.999,22.197,0.123,20.897,0.078,20.037,0.146
6363,290.0842026,37.99425786,99.999,9.999,23.338,0.247,21.754,0.095,20.536,0.046,20.017,0.189
5335,290.0842782,37.96807039,99.999,9.999,23.796,0.356,22.29,0.138,20.921,0.063,20.039,0.152
1126,290.0844464,37.87993721,99.999,9.999,21.621,0.056,20.745,0.044,20.54,0.049,20.248,0.183
1198,290.0844737,37.88113058,22.093,0.279,19.608,0.018,18.736,0.013,18.452,0.02,18.286,0.036
3,290.0845284,37.86186375,99.999,9.999,22.373,0.146,21.85,0.2,20.807,0.139,20.385,0.21
553,290.0846874,37.87000501,99.999,9.999,22.616,0.138,21.315,0.066,20.741,0.068,20.229,0.189
2381,290.0848055,37.90309843,20.514,0.059,17.829,0.01,16.743,0.013,16.415,0.034,16.198,0.01
5175,290.0848687,37.96402243,21.407,0.138,20.274,0.025,19.627,0.022,19.395,0.027,19.191,0.072
1541,290.084947,37.88699184,21.483,0.174,19.613,0.017,18.948,0.015,18.715,0.028,18.605,0.043
2141,290.0850479,37.89771831,99.999,9.999,22.737,0.147,21.167,0.063,20.6,0.058,20.355,0.214
6253,290.0852112,37.99110414,99.999,9.999,21.242,0.044,19.9,0.026,19.393,0.021,19.058,0.068
3592,290.0852326,37.92768589,99.999,9.999,21.512,0.058,20.758,0.041,20.505,0.047,20.697,0.296
6186,290.0855136,37.9892685,99.999,9.999,23.714,0.319,21.583,0.088,21.014,0.074,20.646,0.26
5890,290.0855162,37.98141678,99.999,9.999,21.643,0.062,20.874,0.042,20.417,0.061,20.134,0.163
637,290.0855201,37.87096783,99.999,9.999,20.001,0.022,19.09,0.014,18.807,0.033,18.593,0.035
6841,290.0855349,38.00668206,99.999,9.999,20.641,0.032,19.537,0.025,19.234,0.03,18.991,0.072
3995,290.0855536,37.9365562,99.999,9.999,21.88,0.061,20.904,0.043,20.687,0.062,20.34,0.177
4331,290.0856681,37.9437213,99.999,9.999,22.508,0.115,20.985,0.056,19.726,0.026,18.868,0.05
3277,290.0856843,37.92124428,99.999,9.999,22.132,0.086,21.324,0.073,20.972,0.075,20.776,0.329
3879,290.085697,37.93363671,99.999,9.999,20.507,0.027,19.547,0.018,19.269,0.025,19.081,0.07
2423,290.0858415,37.90360878,99.999,9.999,20.252,0.022,19.239,0.021,18.881,0.027,18.64,0.039
3928,290.0858437,37.93502846,99.999,9.999,21.159,0.035,19.95,0.025,19.59,0.028,19.35,0.073
470,290.0860166,37.86811295,99.999,9.999,22.673,0.158,21.26,0.051,20.649,0.069,20.229,0.17
6261,290.0860673,37.99106822,21.6,0.172,20.195,0.03,19.581,0.019,19.344,0.023,19.322,0.083
5821,290.0861169,37.97924867,99.999,9.999,21.034,0.041,20.048,0.025,19.738,0.037,19.562,0.097
3133,290.0861243,37.91807417,21.708,0.193,19.877,0.018,19.122,0.015,18.895,0.029,18.668,0.044
4621,290.0861263,37.9500479,99.999,9.999,19.409,0.018,18.347,0.014,17.95,0.023,17.712,0.021
1254,290.0862347,37.88128436,22.587,0.387,20.537,0.03,19.523,0.019,19.139,0.024,19.019,0.06
3833,290.0863689,37.93248499,99.999,9.999,22.774,0.167,21.15,0.062,20.436,0.057,20.03,0.14
3869,290.0864275,37.93319453,21.437,0.148,19.884,0.02,19.111,0.016,18.85,0.025,18.638,0.044
1493,290.0864758,37.88564774,99.999,9.999,22.688,0.141,20.952,0.053,20.316,0.04,20.156,0.159
3559,290.0866671,37.92643035,99.999,9.999,21.696,0.064,20.289,0.032,19.917,0.039,19.715,0.101
3524,290.0867177,37.92564901,22.545,0.391,19.982,0.021,18.693,0.015,18.226,0.025,17.979,0.029
6232,290.0867568,37.98994678,99.999,9.999,22.83,0.15,21.77,0.085,21.199,0.092,20.899,0.38
4085,290.0868361,37.93797517,19.669,0.037,18.14,0.014,17.459,0.016,17.216,0.03,17.108,0.014
3676,290.0870181,37.9285912,20.72,0.089,19.172,0.017,18.501,0.012,18.264,0.027,18.093,0.023
4058,290.0872296,37.93734462,19.565,0.035,17.481,0.014,16.54,0.011,16.19,0.035,16.014,0.017
472,290.0872333,37.86766836,21.907,0.22,19.616,0.021,18.743,0.011,18.475,0.032,18.331,0.046
5493,290.0872874,37.97042999,99.999,9.999,21.104,0.042,19.861,0.027,19.314,0.025,18.951,0.08
4841,290.0874042,37.95521085,22.121,0.24,20.702,0.031,20.287,0.026,20.101,0.034,20.177,0.189
5209,290.0874061,37.96404988,99.999,9.999,21.623,0.052,20.682,0.041,20.419,0.05,20.006,0.133
5416,290.0874748,37.96834071,21.366,0.129,18.965,0.02,17.482,0.026,16.342,0.036,15.747,0.028
2249,290.0875582,37.89900064,99.999,9.999,23.619,0.344,22.141,0.104,20.831,0.075,20.111,0.145
227,290.0878388,37.86351651,22.032,0.253,19.288,0.017,18.271,0.011,17.939,0.028,17.753,0.018
5657,290.087847,37.97427577,19.97,0.038,18.168,0.021,17.427,0.013,17.186,0.027,17.048,0.015
2798,290.0878622,37.91075453,99.999,9.999,23.359,0.283,21.822,0.111,20.384,0.054,19.481,0.091
6266,290.0878642,37.9904901,99.999,9.999,21.549,0.05,20.809,0.045,20.664,0.066,20.422,0.253
3573,290.0879938,37.92628224,99.999,9.999,21.096,0.038,20.493,0.033,20.244,0.049,20.351,0.202
2588,290.088014,37.90628348,21.109,0.106,18.589,0.012,17.18,0.013,16.563,0.028,16.196,0.01
2011,290.0880475,37.89425278,21.05,0.112,19.276,0.017,18.512,0.012,18.258,0.026,18.053,0.026
1416,290.088191,37.88370442,21.357,0.147,19.912,0.021,19.437,0.017,19.264,0.027,19.332,0.077
6948,290.0883117,38.00846453,99.999,9.999,22.536,0.117,21.569,0.072,21.19,0.091,20.852,0.371
6994,290.0884573,38.00982063,18.307,0.017,16.775,0.015,16.165,0.026,15.97,0.041,15.88,0.036
1244,290.0884869,37.88020614,19.412,0.038,18.039,0.016,17.497,0.017,17.303,0.036,17.224,0.024
1022,290.0885345,37.87632866,15.79,0.013,14.521,0.013,14.101,0.013,99.999,9.999,13.932,0.023
417,290.0885979,37.86618945,20.396,0.058,18.923,0.016,18.254,0.009,18.04,0.033,17.885,0.023
6236,290.0886903,37.98929326,99.999,9.999,21.915,0.072,21.186,0.049,20.95,0.066,20.804,0.266
911,290.0887965,37.8742563,99.999,9.999,23.119,0.174,21.35,0.069,19.943,0.037,19.146,0.071
5656,290.0888383,37.97389362,20.616,0.068,18.77,0.021,17.911,0.015,17.601,0.024,17.369,0.022
6845,290.0890089,38.0054752,18.809,0.02,16.372,0.021,15.408,0.018,15.064,0.034,14.89,0.024
6302,290.0891258,37.99110974,19.987,0.056,18.501,0.017,17.91,0.018,17.719,0.018,17.61,0.025
271,290.0891444,37.86356801,21.987,0.246,19.951,0.02,18.991,0.011,18.714,0.031,18.52,0.039
1235,290.089167,37.87988464,99.999,9.999,20.805,0.046,19.992,0.023,19.757,0.032,19.433,0.103
6506,290.0893096,37.99606128,19.262,0.029,18.182,0.019,17.761,0.018,17.603,0.021,17.514,0.027
5376,290.0894009,37.96687712,20.103,0.052,18.275,0.021,17.545,0.014,17.307,0.024,17.161,0.016
797,290.089584,37.87199341,99.999,9.999,22.237,0.099,20.828,0.042,19.659,0.028,19.05,0.071
1186,290.0896601,37.87890526,22.154,0.273,19.925,0.02,18.995,0.013,18.682,0.021,18.427,0.037
5349,290.0897111,37.96621077,99.999,9.999,20.815,0.044,19.973,0.026,19.623,0.031,19.349,0.09
2975,290.0898935,37.91338881,99.999,9.999,20.622,0.027,19.229,0.023,18.697,0.035,18.307,0.033
2170,290.0900992,37.89625785,99.999,9.999,22.343,0.107,20.708,0.041,19.703,0.029,19.09,0.061
2436,290.0902153,37.90209934,21.37,0.151,20.156,0.047,19.352,0.064,19.041,0.074,18.86,0.103
182,290.0902885,37.86198025,19.386,0.028,17.96,0.012,17.364,0.006,17.162,0.039,17.074,0.017
1622,290.0904526,37.88637108,21.342,0.146,19.174,0.014,18.362,0.011,18.125,0.025,17.973,0.025
6349,290.0904608,37.99150665,99.999,9.999,22.799,0.142,21.363,0.069,20.919,0.063,20.799,0.336
4364,290.0905447,37.94250789,99.999,9.999,22.569,0.135,21.006,0.052,20.237,0.044,19.694,0.101
6084,290.0906746,37.98432365,18.771,0.02,17.483,0.02,16.96,0.017,16.763,0.018,16.675,0.021
6320,290.0908319,37.99077081,99.999,9.999,22.291,0.092,21.088,0.043,20.634,0.059,20.123,0.144
5440,290.0909111,37.96764989,99.999,9.999,22.253,0.09,20.804,0.047,19.449,0.018,18.65,0.04
6710,290.0910253,38.00088509,22.332,0.356,20.657,0.034,19.894,0.024,19.634,0.032,19.515,0.092
3108,290.0910788,37.91580527,99.999,9.999,20.421,0.027,19.206,0.018,18.749,0.026,18.425,0.039
6553,290.0911983,37.99667371,21.332,0.139,20.202,0.024,19.616,0.021,19.407,0.029,19.182,0.078
599,290.0912261,37.86819835,99.999,9.999,23.019,0.202,21.563,0.06,20.741,0.082,20.338,0.199
1669,290.091234,37.88680472,99.999,9.999,21.495,0.052,20.176,0.033,19.714,0.027,19.391,0.083
6489,290.0912699,37.99488402,99.999,9.999,20.166,0.022,19.238,0.019,18.893,0.027,18.671,0.055
5837,290.0913038,37.97764405,99.999,9.999,22.638,0.131,21.532,0.069,20.973,0.084,99.999,9.999
5980,290.0914276,37.98144868,99.999,9.999,22.251,0.097,20.865,0.041,20.424,0.049,20.025,0.193
35,290.0914806,37.85951383,17.382,0.238,17.163,0.147,17.519,0.151,17.586,0.137,17.324,0.278
680,290.0916663,37.8693446,99.999,9.999,22.076,0.071,20.544,0.038,20.034,0.039,19.59,0.111
6505,290.0916755,37.99508831,22.142,0.311,20.343,0.026,19.303,0.019,18.924,0.029,18.732,0.049
3803,290.0916968,37.9298634,99.999,9.999,21.732,0.052,20.937,0.045,20.81,0.068,20.378,0.185
3528,290.0917269,37.92380299,21.386,0.141,19.68,0.019,18.899,0.014,18.611,0.023,18.347,0.037
6816,290.0917644,38.00376005,21.26,0.15,19.914,0.024,19.412,0.023,19.291,0.033,19.274,0.091
6101,290.0917938,37.9844677,22.269,0.305,20.248,0.028,19.383,0.017,19.036,0.019,18.844,0.054
6087,290.092214,37.98384329,99.999,9.999,22.453,0.105,20.995,0.042,20.322,0.051,20.133,0.162
3905,290.0923393,37.93187948,99.999,9.999,22.984,0.186,21.32,0.066,20.513,0.057,19.991,0.129
1568,290.0929107,37.88445356,99.999,9.999,22.536,0.124,21.047,0.046,20.497,0.051,19.995,0.152
5554,290.092945,37.96968588,21.807,0.203,20.258,0.03,19.476,0.021,19.186,0.029,18.964,0.057
5806,290.0930223,37.97619499,99.999,9.999,22.73,0.142,21.357,0.072,20.914,0.069,20.693,0.254
1381,290.093213,37.8811893,99.999,9.999,21.661,0.072,20.121,0.025,19.605,0.027,19.294,0.081
6874,290.0932175,38.0047616,99.999,9.999,21.678,0.066,20.433,0.038,19.978,0.032,19.842,0.126
1175,290.0932212,37.87730235,99.999,9.999,22.323,0.094,21.058,0.048,20.543,0.047,20.182,0.162
2363,290.0933171,37.89946171,99.999,9.999,23.152,0.225,21.515,0.059,20.927,0.078,20.947,0.386
5153,290.093434,37.96021088,20.359,0.053,18.725,0.019,18.161,0.02,17.862,0.024,17.74,0.022
249,290.0934705,37.86166714,18.41,0.028,15.377,0.012,14.119,0.004,99.999,9.999,13.385,0.013
1016,290.0935641,37.87428031,22.39,0.367,20.869,0.031,19.948,0.024,19.578,0.035,19.297,0.072
3944,290.0938198,37.93222065,99.999,9.999,21.863,0.059,20.412,0.034,19.633,0.029,19.148,0.071
4985,290.0938221,37.95582703,99.999,9.999,21.884,0.079,20.939,0.049,20.705,0.056,20.489,0.241
2938,290.0938301,37.9112975,99.999,9.999,22.511,0.139,21.289,0.059,20.828,0.055,20.182,0.191
240,290.0938561,37.86135037,17.918,0.023,15.364,0.014,14.243,0.004,99.999,9.999,13.529,0.013
1316,290.0940042,37.87956961,99.999,9.999,21.172,0.052,20.295,0.032,20.047,0.042,19.784,0.124
5711,290.0940303,37.97329865,99.999,9.999,22.279,0.095,20.99,0.049,20.499,0.048,19.88,0.135
6359,290.0940821,37.9903909,99.999,9.999,22.009,0.062,21.134,0.052,20.633,0.061,20.497,0.256
4800,290.0940882,37.95165356,99.999,9.999,22.651,0.142,21.354,0.077,20.072,0.046,19.306,0.078
2538,290.0941598,37.90279952,99.999,9.999,21.191,0.046,19.991,0.021,19.493,0.027,19.264,0.072
7494,290.0942577,38.02135201,99.999,9.999,22.961,0.179,21.826,0.088,20.974,0.077,99.999,9.999
5919,290.0945099,37.97876944,99.999,9.999,22.014,0.075,20.38,0.032,19.266,0.019,18.608,0.041
7455,290.0945945,38.02026885,22.297,0.318,19.988,0.025,18.796,0.02,18.349,0.026,18.041,0.034
835,290.094639,37.87074536,99.999,9.999,21.996,0.083,21.064,0.048,20.742,0.072,20.163,0.151
3334,290.0948111,37.91882535,20.497,0.063,18.517,0.009,17.776,0.014,17.497,0.03,17.376,0.026
7497,290.094899,38.02131665,99.999,9.999,22.037,0.074,21.749,0.078,21.679,0.144,99.999,9.999
6536,290.0949441,37.99482916,99.999,9.999,21.72,0.056,21.117,0.063,20.772,0.066,20.596,0.317
4744,290.0950759,37.94990337,21.637,0.169,20.361,0.028,19.875,0.026,19.713,0.037,19.504,0.087
1688,290.0950938,37.88565958,20.694,0.104,19.099,0.016,18.302,0.011,17.985,0.029,17.786,0.022
6385,290.0951651,37.99071744,21.382,0.145,18.495,0.018,17.19,0.016,16.721,0.015,16.438,0.017
3716,290.0952614,37.92641079,99.999,9.999,22.403,0.127,21.914,0.098,21.726,0.165,99.999,9.999
1586,290.095273,37.88388134,22.359,0.312,19.7,0.019,18.476,0.009,18.041,0.021,17.787,0.025
